Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-09-25 12:24:10,0.07966804979253,23.37600200000277,7.29600200000277,16.08000000000000
2024-09-25 12:24:11,0.12626262626263,28.01963100000285,8.51963100000285,19.50000000000000
2024-09-25 12:24:12,0.13124470787468,26.31158600000024,7.08158600000024,19.23000000000000
2024-09-25 12:24:13,0.14946325350950,27.42304000000528,8.26304000000528,19.16000000000000
2024-09-25 12:24:14,0.12750000000000,26.26750400000776,7.14750400000776,19.12000000000000
2024-09-25 12:24:16,0.14000000000000,27.31047999999952,8.20047999999952,19.11000000000000
2024-09-25 12:24:17,0.17073170731707,27.27408299999195,8.14408299999195,19.13000000000000
2024-09-25 12:24:18,0.15500000000000,27.86594499999774,8.61594499999774,19.25000000000000
2024-09-25 12:24:19,0.11993243243243,26.35326299999200,7.11326299999200,19.24000000000000
2024-09-25 12:24:20,0.13322091062395,27.61626500000362,8.50626500000362,19.11000000000000
2024-09-25 12:24:21,0.12077702702703,26.45390999999130,7.21390999999130,19.24000000000000
2024-09-25 12:24:22,0.14824120603015,27.54977300001134,8.28977300001134,19.26000000000000
2024-09-25 12:24:23,0.14777497900924,26.39848299999954,7.08848299999954,19.31000000000000
2024-09-25 12:24:24,0.13624894869638,27.51805500000249,8.27805500000250,19.24000000000000
2024-09-25 12:24:26,0.14765100671141,26.36162199998915,7.18162199998915,19.18000000000000
2024-09-25 12:24:27,0.12373737373737,27.69035400001274,8.51035400001274,19.18000000000000
2024-09-25 12:24:28,0.13830678960604,26.33742600000871,7.06742600000871,19.27000000000000
2024-09-25 12:24:29,0.13120269133726,27.67235200000345,8.43235200000345,19.24000000000000
2024-09-25 12:24:30,0.15319865319865,26.41636999999871,7.23636999999871,19.18000000000000
2024-09-25 12:24:31,0.13735343383585,27.56095000001136,8.37095000001136,19.19000000000000
2024-09-25 12:24:32,0.13472803347280,26.34527500000142,7.17527500000142,19.17000000000000
2024-09-25 12:24:33,0.15417017691660,27.75884800000174,8.52884800000174,19.23000000000000
2024-09-25 12:24:35,0.11704834605598,26.22458900000260,7.03458900000260,19.19000000000000
2024-09-25 12:24:36,0.13361344537815,27.43096799999010,8.20096799999010,19.23000000000000
2024-09-25 12:24:37,0.12026913372582,26.45712500000606,7.19712500000605,19.26000000000000
2024-09-25 12:24:38,0.13109243697479,26.57462699999451,7.32462699999451,19.25000000000000
2024-09-25 12:24:39,0.12172442941674,27.17830500000447,7.90830500000448,19.27000000000000
2024-09-25 12:24:40,0.11704834605598,26.39887799999386,7.11887799999386,19.28000000000000
2024-09-25 12:24:41,0.12563237774030,27.55323100001144,8.33323100001144,19.22000000000000
2024-09-25 12:24:42,0.15619694397284,26.61836000000883,7.33836000000883,19.28000000000000
2024-09-25 12:24:44,0.14381833473507,27.75799400000367,8.27799400000367,19.48000000000000
2024-09-25 12:24:45,0.14321819713564,26.71912899999123,7.18912899999123,19.53000000000000
2024-09-25 12:24:46,0.15345699831366,27.83632600000244,8.50632600000245,19.33000000000000
2024-09-25 12:24:47,0.14646464646465,26.51434699999576,7.22434699999576,19.29000000000000
2024-09-25 12:24:48,0.13518052057095,27.84553199999558,8.50553199999558,19.34000000000000
2024-09-25 12:24:49,0.13996627318718,26.40255800000450,7.20255800000450,19.20000000000000
2024-09-25 12:24:50,0.13974895397490,27.95879399999045,8.59879399999045,19.36000000000000
2024-09-25 12:24:51,0.15351993214589,26.47091199998802,7.14091199998802,19.33000000000000
2024-09-25 12:24:52,0.13536379018613,27.67415899998799,8.28415899998799,19.39000000000000
2024-09-25 12:24:54,0.15945716709075,26.39558699999761,7.24558699999761,19.15000000000000
2024-09-25 12:24:55,0.13949579831933,27.55760300000082,8.37760300000082,19.18000000000000
2024-09-25 12:24:56,0.14848993288591,26.69358699998935,7.38358699998935,19.31000000000000
2024-09-25 12:24:57,0.14043993231810,27.65686399999831,8.30686399999831,19.35000000000000
2024-09-25 12:24:58,0.14237288135593,26.76307499999646,7.23307499999646,19.53000000000000
2024-09-25 12:24:59,0.14476987447699,27.80814299999969,8.36814299999969,19.44000000000000
2024-09-25 12:25:00,0.12077702702703,26.50737400000042,7.07737400000042,19.43000000000000
2024-09-25 12:25:01,0.13186813186813,27.64103600000555,8.27103600000555,19.37000000000000
2024-09-25 12:25:02,0.12267343485618,26.47458600000653,7.09458600000653,19.38000000000000
2024-09-25 12:25:04,0.13164556962025,27.62281400000327,8.34281400000327,19.28000000000000
2024-09-25 12:25:05,0.12246621621622,26.46406699999701,7.12406699999701,19.34000000000000
2024-09-25 12:25:06,0.15598650927487,27.04913799999631,7.69913799999631,19.35000000000000
2024-09-25 12:25:07,0.12984822934233,26.49093600000488,7.29093600000488,19.20000000000000
2024-09-25 12:25:08,0.13117546848382,26.54461500000791,7.37461500000791,19.17000000000000
2024-09-25 12:25:09,0.14177852348993,26.70194300000498,7.51194300000498,19.19000000000000
2024-09-25 12:25:10,0.13886536833192,26.47160000000440,7.22160000000440,19.25000000000000
2024-09-25 12:25:11,0.12574341546304,27.54797399999283,8.25797399999283,19.29000000000000
2024-09-25 12:25:12,0.11148648648649,27.14232300000207,7.90232300000207,19.24000000000000
2024-09-25 12:25:13,0.14285714285714,27.68871099999233,8.38871099999233,19.30000000000000
2024-09-25 12:25:15,0.13120269133726,26.38343900000094,7.04343900000094,19.34000000000000
2024-09-25 12:25:16,0.13659359190556,27.62590399999521,8.38590399999521,19.24000000000000
2024-09-25 12:25:17,0.16110183639399,26.52152299999841,7.14152299999841,19.38000000000000
