Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-09-25 12:17:38,0.11918850380389,41.12044099999534,6.03044099999534,35.09000000000000
2024-09-25 12:17:39,0.12605042016807,39.42859900001029,3.44859900001029,35.98000000000000
2024-09-25 12:17:40,0.10822147651007,25.66961099999724,4.98961099999724,20.68000000000000
2024-09-25 12:17:41,0.11447811447811,24.50540300000110,4.92540300000110,19.58000000000000
2024-09-25 12:17:42,0.10385259631491,24.64727900001104,5.28727900001104,19.36000000000000
2024-09-25 12:17:43,0.11380753138075,25.86606499999005,7.23606499999005,18.63000000000000
2024-09-25 12:17:44,0.11204013377926,27.32031799999473,8.66031799999473,18.66000000000000
2024-09-25 12:17:45,0.10672268907563,25.65533399999724,6.98533399999724,18.67000000000000
2024-09-25 12:17:46,0.10980720871752,26.78874600000039,8.29874600000039,18.49000000000000
2024-09-25 12:17:48,0.10702341137124,25.62534800000140,7.12534800000140,18.50000000000000
2024-09-25 12:17:49,0.11064891846922,26.99405599999358,8.30405599999358,18.69000000000000
2024-09-25 12:17:50,0.10672268907563,25.74688599999529,7.07688599999528,18.67000000000000
2024-09-25 12:17:51,0.11260504201681,26.83902899999521,8.33902899999521,18.50000000000000
2024-09-25 12:17:52,0.09647651006711,25.34550399999949,7.28550399999949,18.06000000000000
2024-09-25 12:17:53,0.10579345088161,25.31504999999481,6.94504999999481,18.37000000000000
2024-09-25 12:17:54,0.10530749789385,26.04169700000668,7.57169700000668,18.47000000000000
2024-09-25 12:17:55,0.10310142497904,25.26173999999533,7.05173999999533,18.21000000000000
2024-09-25 12:17:57,0.10495382031906,26.81863299999328,8.30863299999328,18.51000000000000
2024-09-25 12:17:58,0.10428931875526,25.54977000001061,6.96977000001061,18.58000000000000
2024-09-25 12:17:59,0.11073825503356,26.58583599999431,8.06583599999431,18.52000000000000
2024-09-25 12:18:00,0.10420168067227,25.59842200000072,7.08842200000072,18.51000000000000
2024-09-25 12:18:01,0.09848484848485,26.91600000000210,8.29600000000210,18.62000000000000
2024-09-25 12:18:02,0.10142497904443,25.43352199999907,7.00352199999907,18.43000000000000
2024-09-25 12:18:03,0.10924369747899,26.40607399999513,7.99607399999513,18.41000000000000
2024-09-25 12:18:05,0.10477787091366,25.67033100000117,7.17033100000117,18.50000000000000
2024-09-25 12:18:06,0.11548117154812,25.74259500000335,7.99259500000335,17.75000000000000
2024-09-25 12:18:07,0.10202360876897,25.55000399999320,6.96000399999321,18.59000000000000
2024-09-25 12:18:08,0.11129707112971,26.54728099999193,8.04728099999193,18.50000000000000
2024-09-25 12:18:09,0.11325503355705,25.70065599999158,7.19065599999158,18.51000000000000
2024-09-25 12:18:10,0.11101766190076,26.82499300000432,8.26499300000432,18.56000000000000
2024-09-25 12:18:11,0.11017661900757,25.65378999999666,7.15378999999666,18.50000000000000
2024-09-25 12:18:12,0.12070410729254,26.66910000000673,8.09910000000673,18.57000000000000
2024-09-25 12:18:13,0.10654362416107,25.72304599999508,7.20304599999508,18.52000000000000
2024-09-25 12:18:15,0.11213389121339,25.77474900000670,7.32474900000670,18.45000000000000
2024-09-25 12:18:16,0.11287625418060,24.96094500000996,7.55094500000996,17.41000000000000
2024-09-25 12:18:17,0.10896898575021,24.75146099999198,7.14146099999198,17.61000000000000
2024-09-25 12:18:18,0.11690496215307,26.29051399999997,7.86051399999997,18.43000000000000
2024-09-25 12:18:19,0.10025062656642,25.65427300000272,7.27427300000272,18.38000000000000
2024-09-25 12:18:20,0.12174643157011,26.43375599999854,8.18375599999854,18.25000000000000
2024-09-25 12:18:21,0.10075566750630,25.69830399999453,7.46830399999453,18.23000000000000
2024-09-25 12:18:22,0.11371237458194,26.63149999999383,8.37149999999383,18.26000000000000
2024-09-25 12:18:23,0.11912751677852,25.32253999999666,7.12253999999666,18.20000000000000
2024-09-25 12:18:25,0.12573344509640,26.44612999999488,8.11612999999488,18.33000000000000
2024-09-25 12:18:26,0.10353535353535,25.11703700000886,7.10703700000886,18.01000000000000
2024-09-25 12:18:27,0.11027568922306,26.53355399999884,8.16355399999884,18.37000000000000
2024-09-25 12:18:28,0.10765349032801,26.10790699999954,7.68790699999954,18.42000000000000
2024-09-25 12:18:29,0.11335012594458,26.54679099999834,8.10679099999834,18.44000000000000
2024-09-25 12:18:30,0.09487825356843,25.89528600000951,7.37528600000951,18.52000000000000
2024-09-25 12:18:31,0.11454849498328,26.54628799999598,8.21628799999598,18.33000000000000
2024-09-25 12:18:32,0.10508757297748,25.23148500000883,7.54148500000883,17.69000000000000
2024-09-25 12:18:33,0.10747271200672,26.63054099999834,8.20054099999834,18.43000000000000
2024-09-25 12:18:35,0.11111111111111,25.47947600001003,7.16947600001004,18.31000000000000
2024-09-25 12:18:36,0.12113617376775,25.64630300000776,8.10630300000776,17.54000000000000
2024-09-25 12:18:37,0.11882845188285,25.51271400000260,7.11271400000260,18.40000000000000
2024-09-25 12:18:38,0.11186440677966,26.53540699999954,8.12540699999954,18.41000000000000
2024-09-25 12:18:39,0.10566356720203,25.57580000000307,7.02580000000307,18.55000000000000
2024-09-25 12:18:40,0.11853088480801,26.43862699999881,7.98862699999881,18.45000000000000
2024-09-25 12:18:41,0.11641541038526,25.49764999999315,7.04764999999315,18.45000000000000
2024-09-25 12:18:42,0.11399832355407,26.51494100000826,8.08494100000826,18.43000000000000
2024-09-25 12:18:43,0.10794979079498,25.51492100000964,7.12492100000964,18.39000000000000
2024-09-25 12:18:45,0.11932773109244,26.56479299999308,8.18479299999308,18.38000000000000
