Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-09-25 12:32:12,0.08444816053512,25.26862099999213,8.35862099999213,16.91000000000000
2024-09-25 12:32:13,0.14190317195326,27.47378900000360,7.40378900000360,20.07000000000000
2024-09-25 12:32:15,0.13522537562604,28.71646200000425,8.64646200000425,20.07000000000000
2024-09-25 12:32:16,0.15128844555278,27.20843999999634,7.35843999999634,19.85000000000000
2024-09-25 12:32:17,0.12572855953372,28.00983500000322,8.28983500000322,19.72000000000000
2024-09-25 12:32:18,0.12927439532944,27.01283800000325,7.30283800000325,19.71000000000000
2024-09-25 12:32:19,0.14882943143813,28.61030000000144,8.83030000000144,19.78000000000000
2024-09-25 12:32:20,0.12667785234899,27.00870300000708,7.18870300000708,19.82000000000000
2024-09-25 12:32:21,0.14595496246872,28.13095699999889,8.44095699999889,19.69000000000000
2024-09-25 12:32:22,0.13598673300166,27.02305200000410,7.27305200000410,19.75000000000000
2024-09-25 12:32:24,0.12824811399832,28.21034699999611,8.44034699999611,19.77000000000000
2024-09-25 12:32:25,0.13221757322176,27.29809899999876,7.25809899999877,20.04000000000000
2024-09-25 12:32:26,0.13232830820771,28.27422200000438,8.47422200000437,19.80000000000000
2024-09-25 12:32:27,0.15012510425354,27.10233999999997,7.29233999999997,19.81000000000000
2024-09-25 12:32:28,0.13772954924875,28.00978900000162,8.17978900000162,19.83000000000000
2024-09-25 12:32:29,0.13212221304707,27.04923200000019,7.16923200000019,19.88000000000000
2024-09-25 12:32:30,0.10711297071130,28.72809300000896,8.81809300000896,19.91000000000000
2024-09-25 12:32:31,0.14262023217247,28.04951000001282,8.26951000001281,19.78000000000000
2024-09-25 12:32:33,0.14722911497105,27.12590099999681,7.25590099999681,19.87000000000000
2024-09-25 12:32:34,0.14238134887594,28.38818299999460,8.59818299999461,19.79000000000000
2024-09-25 12:32:35,0.13484087102178,27.12734499999904,7.29734499999904,19.83000000000000
2024-09-25 12:32:36,0.14962593516209,28.44761400000891,8.57761400000891,19.87000000000000
2024-09-25 12:32:37,0.12321877619447,27.05790599998960,7.24790599998960,19.81000000000000
2024-09-25 12:32:38,0.14072847682119,28.29452699999849,8.47452699999849,19.82000000000000
2024-09-25 12:32:39,0.12594458438287,26.89817900000082,7.27817900000082,19.62000000000000
2024-09-25 12:32:40,0.14238134887594,28.04590599999821,8.32590599999821,19.72000000000000
2024-09-25 12:32:42,0.14808652246256,26.83903200000350,7.08903200000350,19.75000000000000
2024-09-25 12:32:43,0.13810316139767,28.28012999999919,8.53012999999919,19.75000000000000
2024-09-25 12:32:44,0.13094245204337,27.08878100000613,7.26878100000613,19.82000000000000
2024-09-25 12:32:45,0.12865497076023,28.10743000000249,8.38743000000250,19.72000000000000
2024-09-25 12:32:46,0.14013266998342,27.02444500000565,7.32444500000565,19.70000000000000
2024-09-25 12:32:47,0.13300083125520,28.23931900000665,8.44931900000665,19.79000000000000
2024-09-25 12:32:48,0.16638795986622,27.36948999999964,7.55948999999964,19.81000000000000
2024-09-25 12:32:49,0.14640198511166,28.23765799999295,8.49765799999295,19.74000000000000
2024-09-25 12:32:51,0.14023372287145,27.03960000001069,7.35960000001069,19.68000000000000
2024-09-25 12:32:52,0.12141652613828,28.16690199999022,8.34690199999022,19.82000000000000
2024-09-25 12:32:53,0.14703425229741,27.15089000000327,7.43089000000327,19.72000000000000
2024-09-25 12:32:54,0.13735343383585,27.10046399999235,7.37046399999235,19.73000000000000
2024-09-25 12:32:55,0.14489112227806,28.61992199999280,8.62992199999280,19.99000000000000
2024-09-25 12:32:56,0.14886459209420,27.34381699999503,7.49381699999503,19.85000000000000
2024-09-25 12:32:57,0.14214046822742,28.45613800000690,8.62613800000690,19.83000000000000
2024-09-25 12:32:58,0.13708999158957,27.12058699999761,7.37058699999761,19.75000000000000
2024-09-25 12:33:00,0.14010067114094,28.32419399999839,8.63419399999839,19.69000000000000
2024-09-25 12:33:01,0.12835570469799,27.05483000000182,7.34483000000182,19.71000000000000
2024-09-25 12:33:02,0.13199665831245,28.33069600000337,8.61069600000337,19.72000000000000
2024-09-25 12:33:03,0.11645569620253,27.04041600000230,7.32041600000230,19.72000000000000
2024-09-25 12:33:04,0.12805391743892,28.34427699999651,8.59427699999651,19.75000000000000
2024-09-25 12:33:05,0.12887029288703,27.11663200000185,7.31663200000185,19.80000000000000
2024-09-25 12:33:06,0.13072439633639,28.43574199999042,8.59574199999042,19.84000000000000
2024-09-25 12:33:08,0.12668918918919,27.24625799999922,7.49625799999922,19.75000000000000
2024-09-25 12:33:09,0.13784461152882,28.51622900000250,8.84622900000250,19.67000000000000
2024-09-25 12:33:10,0.14046822742475,27.18331399999268,7.35331399999268,19.83000000000000
2024-09-25 12:33:11,0.12123745819398,28.36409400000004,8.59409400000004,19.77000000000000
2024-09-25 12:33:12,0.14452798663325,27.17681500001287,7.31681500001287,19.86000000000000
2024-09-25 12:33:13,0.13344594594595,28.01943199999921,8.18943199999921,19.83000000000000
2024-09-25 12:33:14,0.14418999151824,28.07004600000568,7.88004600000568,20.19000000000000
2024-09-25 12:33:15,0.12605042016807,27.40596699999471,7.38596699999471,20.02000000000000
2024-09-25 12:33:17,0.15943238731219,28.25478800000856,8.30478800000856,19.95000000000000
2024-09-25 12:33:18,0.13685978169605,27.38753200000152,7.42753200000152,19.96000000000000
2024-09-25 12:33:19,0.13606010016694,28.59893800000194,8.55893800000194,20.04000000000000
2024-09-25 12:33:20,0.15141430948419,27.38974900000671,7.44974900000670,19.94000000000000
