Date,CPU Utilization,CPU Power
2024-09-26 09:51:17,0.02574750830565,1.87381332846717
2024-09-26 09:51:18,0.02172096908939,1.47301514285711
2024-09-26 09:51:19,0.03526448362720,2.13417431111113
2024-09-26 09:51:20,0.01919866444073,1.35631669402987
2024-09-26 09:51:21,0.02267002518892,1.53908459999997
2024-09-26 09:51:22,0.01842546063652,1.36762693023254
2024-09-26 09:51:23,0.01745635910224,1.29676910655735
2024-09-26 09:51:25,0.01921470342523,1.38132293233079
2024-09-26 09:51:26,0.02181208053691,1.43571631496065
2024-09-26 09:51:27,0.01839464882943,1.38453327559057
2024-09-26 09:51:28,0.02000000000000,1.28233868702291
2024-09-26 09:51:29,0.02079866888519,1.50662648148147
2024-09-26 09:51:30,0.02074688796680,1.34959515503877
2024-09-26 09:51:31,0.01926298157454,1.40037742500001
2024-09-26 09:51:32,0.01744186046512,1.14621983823531
2024-09-26 09:51:34,0.01995012468828,1.34223038709681
2024-09-26 09:51:35,0.01921470342523,1.37381071755725
2024-09-26 09:51:36,0.02263202011735,1.47424371428570
2024-09-26 09:51:37,0.01921470342523,1.36576404545457
2024-09-26 09:51:38,0.02078137988362,1.40290892857142
2024-09-26 09:51:39,0.01742738589212,1.29398489312977
2024-09-26 09:51:40,0.01675041876047,1.29334290909091
2024-09-26 09:51:41,0.02159468438538,1.47655702158272
2024-09-26 09:51:43,0.02179379715004,1.35298006106869
2024-09-26 09:51:44,0.01755852842809,1.34526956097564
2024-09-26 09:51:45,0.02003338898164,1.36634129032258
2024-09-26 09:51:46,0.01910299003322,1.35951275000002
2024-09-26 09:51:47,0.02088554720134,1.40547740000002
2024-09-26 09:51:48,0.01501251042535,1.23880799999999
2024-09-26 09:51:49,0.01927912824811,1.32876512396694
2024-09-26 09:51:50,0.01579384871155,1.30186421774193
2024-09-26 09:51:51,0.02179379715004,1.43262988976378
2024-09-26 09:51:53,0.01665278934221,1.40340813008129
2024-09-26 09:51:54,0.01827242524917,1.20405220472438
2024-09-26 09:51:55,0.01836393989983,1.44997135937500
2024-09-26 09:51:56,0.01841004184100,1.35012646153846
2024-09-26 09:51:57,0.02010050251256,1.34457655384614
2024-09-26 09:51:58,0.01757322175732,1.17177325899279
2024-09-26 09:51:59,0.02013422818792,1.30228673684213
2024-09-26 09:52:00,0.01498751040799,1.12716920610688
2024-09-26 09:52:02,0.01833333333333,1.28091656000001
2024-09-26 09:52:03,0.01833333333333,1.33706822388060
2024-09-26 09:52:04,0.01990049751244,1.23524496350363
2024-09-26 09:52:05,0.01836393989983,1.47362401639342
2024-09-26 09:52:06,0.02172096908939,1.34719039393936
2024-09-26 09:52:07,0.01748542880933,1.33452653906249
2024-09-26 09:52:08,0.02085070892410,1.26507281021902
2024-09-26 09:52:09,0.01839464882943,1.36570116279070
2024-09-26 09:52:11,0.02857142857143,2.11259477685945
2024-09-26 09:52:12,0.01335559265442,1.26939244444444
2024-09-26 09:52:13,0.02090301003344,1.39238442307693
2024-09-26 09:52:14,0.01748542880933,1.46426911764705
2024-09-26 09:52:15,0.02348993288591,1.55636009374999
2024-09-26 09:52:16,0.01844090528080,1.50168290909092
2024-09-26 09:52:17,0.01848739495798,1.53414162000001
2024-09-26 09:52:18,0.02168473728107,1.69770161599997
2024-09-26 09:52:20,0.02181208053691,1.50430642424242
2024-09-26 09:52:21,0.01825726141079,1.31348436363636
2024-09-26 09:52:22,0.01758793969849,1.44981458823529
2024-09-26 09:52:23,0.02333333333333,1.64388699999998
2024-09-26 09:52:24,0.01751459549625,1.20413520000000
2024-09-26 09:52:25,0.01841004184100,1.29019887394962
2024-09-26 09:52:27,0.01845637583893,1.43215547200002
2024-09-26 09:52:28,0.02436974789916,1.59901514062500
2024-09-26 09:52:29,0.01907131011609,1.44872673809522
2024-09-26 09:52:30,0.01833333333333,1.34462641739128
2024-09-26 09:52:31,0.02008368200837,1.40281418978105
2024-09-26 09:52:32,0.01842546063652,1.16529219548872
2024-09-26 09:52:33,0.01497504159734,1.15281245454543
2024-09-26 09:52:34,0.01501251042535,1.05616165573772
2024-09-26 09:52:36,0.01672240802676,1.11065115942029
2024-09-26 09:52:37,0.01915070774355,1.16612855704700
2024-09-26 09:52:38,0.02093802345059,1.41166991869919
2024-09-26 09:52:39,0.02083333333333,1.51428530534351
2024-09-26 09:52:40,0.02773109243697,1.77508922834646
2024-09-26 09:52:41,0.02768456375839,2.11785974399997
2024-09-26 09:52:43,0.02523128679563,1.66868195121951
2024-09-26 09:52:44,0.01834862385321,1.47727427419353
2024-09-26 09:52:45,0.02847571189280,1.77896473846150
