Timestamp;Power
1726733033;20.461
1726733034;32.538
1726733035;31.829
1726733036;30.547
1726733037;32.134
1726733038;30.597
1726733039;31.889
1726733040;30.429
1726733041;31.398
1726733042;30.405
1726733043;31.892
1726733044;30.548
1726733045;31.817
1726733046;30.037
1726733047;31.734
1726733048;30.166
1726733049;31.965
1726733050;30.151
1726733051;30.956
1726733052;31.700
1726733053;30.372
1726733054;31.742
1726733055;30.167
1726733056;31.343
1726733057;30.347
1726733058;31.939
1726733059;31.491
1726733060;31.794
1726733061;30.389
1726733062;31.263
1726733063;33.399
1726733064;35.280
1726733065;30.187
1726733066;31.833
1726733067;32.135
1726733068;30.066
1726733069;31.691
1726733070;30.487
1726733071;31.556
1726733072;30.026
1726733073;32.153
1726733074;29.720
1726733075;31.714
1726733076;30.323
1726733077;31.674
1726733078;30.091
1726733079;31.603
1726733080;30.564
1726733081;30.142
1726733082;31.475
1726733083;30.528
1726733084;31.239
1726733085;30.387
1726733086;31.493
1726733087;30.611
1726733088;31.763
1726733089;30.294
1726733090;31.552
1726733091;29.908
1726733092;31.652
1726733093;30.040
1726733094;31.989
1726733095;30.097
1726733096;30.227
1726733097;31.050
1726733098;30.132
1726733099;31.790
1726733100;29.970
1726733101;31.817
1726733102;30.472
1726733103;31.408
1726733104;29.976
1726733105;31.159
1726733106;30.540
1726733107;32.608
1726733108;30.192
1726733109;32.393
1726733110;30.182
1726733111;30.071
1726733112;31.042
1726733113;30.151
1726733114;31.398
1726733115;30.469
1726733116;31.709
1726733117;30.126
1726733118;31.223
1726733119;30.692
1726733120;31.517
1726733121;30.592
1726733122;32.852
1726733123;30.714
1726733124;31.523
