1727342132,0.0000
1727342135,0.0000
1727342134,0.0000
1727342129,0.0029
1727342131,0.0000
1727342130,0.0039
1727342141,0.0000
1727342140,0.0000
1727342143,0.0000
1727342142,0.0000
1727342137,0.0000
1727342136,0.0000
1727342139,0.0000
1727342138,0.0000
1727342149,0.0000
1727342148,0.0000
1727342151,0.0000
1727342150,0.0000
1727342145,0.0000
1727342144,0.0000
1727342147,0.0000
1727342146,0.0000
1727342157,0.0000
1727342156,0.0000
1727342158,0.0000
1727342153,0.0000
1727342152,0.0000
1727342155,0.0000
1727342154,0.0000
